Timestamp: 1738519253.928944038, Angle: -2.28 rad, Distance: 1.66 m
Timestamp: 1738519253.928944038, Angle: -2.28 rad, Distance: 1.65 m
Timestamp: 1738519253.928944038, Angle: -2.27 rad, Distance: 1.64 m
Timestamp: 1738519253.928944038, Angle: -2.26 rad, Distance: 1.63 m
Timestamp: 1738519253.928944038, Angle: -2.26 rad, Distance: 1.62 m
Timestamp: 1738519253.928944038, Angle: -2.25 rad, Distance: 1.62 m
Timestamp: 1738519253.928944038, Angle: -2.25 rad, Distance: 1.61 m
Timestamp: 1738519253.928944038, Angle: -2.24 rad, Distance: 1.60 m
Timestamp: 1738519253.928944038, Angle: -2.24 rad, Distance: 1.59 m
Timestamp: 1738519253.928944038, Angle: -2.23 rad, Distance: 1.59 m
Timestamp: 1738519253.928944038, Angle: -2.22 rad, Distance: 1.61 m
Timestamp: 1738519253.928944038, Angle: -2.22 rad, Distance: 1.61 m
Timestamp: 1738519253.928944038, Angle: -2.21 rad, Distance: 1.60 m
Timestamp: 1738519253.928944038, Angle: -2.21 rad, Distance: inf m
Timestamp: 1738519253.928944038, Angle: -2.20 rad, Distance: 3.24 m
Timestamp: 1738519253.928944038, Angle: -2.20 rad, Distance: 3.24 m
Timestamp: 1738519253.928944038, Angle: -2.19 rad, Distance: 3.24 m
Timestamp: 1738519253.928944038, Angle: -2.18 rad, Distance: 3.26 m
Timestamp: 1738519253.928944038, Angle: -2.18 rad, Distance: 3.29 m
Timestamp: 1738519253.928944038, Angle: -2.17 rad, Distance: 3.38 m
Timestamp: 1738519253.928944038, Angle: -2.17 rad, Distance: 3.42 m
Timestamp: 1738519253.928944038, Angle: -2.16 rad, Distance: 3.46 m
Timestamp: 1738519253.928944038, Angle: -2.15 rad, Distance: 3.50 m
Timestamp: 1738519253.928944038, Angle: -2.15 rad, Distance: 3.54 m
Timestamp: 1738519253.928944038, Angle: -2.14 rad, Distance: 3.54 m
Timestamp: 1738519253.928944038, Angle: -2.14 rad, Distance: 3.50 m
Timestamp: 1738519253.928944038, Angle: -2.13 rad, Distance: 3.52 m
Timestamp: 1738519253.928944038, Angle: -2.13 rad, Distance: 3.52 m
Timestamp: 1738519253.928944038, Angle: -2.12 rad, Distance: inf m
Timestamp: 1738519253.928944038, Angle: -2.11 rad, Distance: inf m
Timestamp: 1738519253.928944038, Angle: -2.11 rad, Distance: 2.46 m
Timestamp: 1738519253.928944038, Angle: -2.10 rad, Distance: 2.46 m
Timestamp: 1738519253.928944038, Angle: -2.10 rad, Distance: 2.46 m
Timestamp: 1738519253.928944038, Angle: -2.09 rad, Distance: 2.43 m
Timestamp: 1738519253.928944038, Angle: -2.08 rad, Distance: 2.43 m
Timestamp: 1738519253.928944038, Angle: -2.08 rad, Distance: 2.43 m
Timestamp: 1738519253.928944038, Angle: -2.07 rad, Distance: 2.41 m
Timestamp: 1738519253.928944038, Angle: -2.07 rad, Distance: 2.40 m
Timestamp: 1738519253.928944038, Angle: -2.06 rad, Distance: 2.40 m
Timestamp: 1738519253.928944038, Angle: -2.06 rad, Distance: 2.39 m
Timestamp: 1738519253.928944038, Angle: -2.05 rad, Distance: 2.38 m
Timestamp: 1738519253.928944038, Angle: -2.04 rad, Distance: 2.36 m
Timestamp: 1738519253.928944038, Angle: -2.04 rad, Distance: 2.36 m
Timestamp: 1738519253.928944038, Angle: -2.03 rad, Distance: 2.35 m
Timestamp: 1738519253.928944038, Angle: -2.03 rad, Distance: 2.35 m
Timestamp: 1738519253.928944038, Angle: -2.02 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -2.02 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -2.01 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -2.00 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -2.00 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.99 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.99 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.98 rad, Distance: 2.34 m
Timestamp: 1738519253.928944038, Angle: -1.97 rad, Distance: 2.33 m
Timestamp: 1738519253.928944038, Angle: -1.97 rad, Distance: 2.33 m
